date;val1;val2;val3;val4;val5;val6;val7;val8;vbl1;vbl2;vbl3;vbl4;vbl5;vbl6;vbl7;vbl8;vbsv;vcsv;vk4;vk6;temp1;temp2;temp3;temp4;amb_temp;amb_rh;amb_pressure;box_temp;dut_temp;tec_curr;sv_temp;
13/01/2025-03:05:28;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053081696e+01;1.000053081696e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999892315e+01;6.058455796e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325160000e+01;0.000000000e+00;0.000000000e+00;2.225290000e+01;0.0;0.0;23.0;0.0;22.813;18.6;1009.6;22.995;23.422;-0.358;23.000;
13/01/2025-03:05:41;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053081088e+01;1.000053081088e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999895547e+01;6.058472875e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325150000e+01;0.000000000e+00;0.000000000e+00;2.223550000e+01;0.0;0.0;23.0;0.0;22.823;18.6;1009.6;22.993;23.423;-0.349;23.000;
13/01/2025-03:05:55;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053080056e+01;1.000053080056e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999876961e+01;6.058488514e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325180000e+01;0.000000000e+00;0.000000000e+00;2.224100000e+01;0.0;0.0;23.0;0.0;22.823;18.6;1009.6;22.994;23.422;-0.345;23.000;
13/01/2025-03:06:08;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053083100e+01;1.000053083100e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999883354e+01;6.058504423e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325180000e+01;0.000000000e+00;0.000000000e+00;2.224960000e+01;0.0;0.0;23.0;0.0;22.828;18.6;1009.6;22.999;23.422;-0.352;23.000;
13/01/2025-03:06:22;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053082214e+01;1.000053082214e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999891399e+01;6.058521664e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325150000e+01;0.000000000e+00;0.000000000e+00;2.225510000e+01;0.0;0.0;23.0;0.0;22.828;18.6;1009.6;22.993;23.423;-0.336;23.000;
13/01/2025-03:06:35;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053074111e+01;1.000053074111e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999873208e+01;6.058539159e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325130000e+01;0.000000000e+00;0.000000000e+00;2.222670000e+01;0.0;0.0;23.0;0.0;22.833;18.6;1009.6;22.996;23.422;-0.345;23.000;
13/01/2025-03:06:48;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053068579e+01;1.000053068579e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999881863e+01;6.058555698e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325130000e+01;0.000000000e+00;0.000000000e+00;2.221470000e+01;0.0;0.0;23.0;0.0;22.838;18.6;1009.6;22.995;23.422;-0.349;23.000;
13/01/2025-03:07:02;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053072141e+01;1.000053072141e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999896804e+01;6.058570183e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325140000e+01;0.000000000e+00;0.000000000e+00;2.221590000e+01;0.0;0.0;23.0;0.0;22.833;18.6;1009.6;22.994;23.422;-0.338;23.000;
13/01/2025-03:07:15;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053078259e+01;1.000053078259e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999880947e+01;6.058583876e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325170000e+01;0.000000000e+00;0.000000000e+00;2.222390000e+01;0.0;0.0;23.0;0.0;22.828;18.6;1009.5;22.994;23.422;-0.355;23.000;
13/01/2025-03:07:29;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053076913e+01;1.000053076913e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999886963e+01;6.058596938e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325140000e+01;0.000000000e+00;0.000000000e+00;2.222460000e+01;0.0;0.0;23.0;0.0;22.828;18.6;1009.6;22.989;23.422;-0.338;23.000;
13/01/2025-03:07:42;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053071937e+01;1.000053071937e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999890716e+01;6.058612847e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.222260000e+01;0.0;0.0;23.0;0.0;22.828;18.6;1009.7;22.988;23.421;-0.330;23.000;
13/01/2025-03:07:56;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053067705e+01;1.000053067705e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999887125e+01;6.058629224e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325120000e+01;0.000000000e+00;0.000000000e+00;2.222910000e+01;0.0;0.0;23.0;0.0;22.823;18.6;1009.7;22.992;23.421;-0.348;23.000;
13/01/2025-03:08:09;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053065237e+01;1.000053065237e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999892602e+01;6.058642358e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325140000e+01;0.000000000e+00;0.000000000e+00;2.223730000e+01;0.0;0.0;23.0;0.0;22.808;18.6;1009.6;22.991;23.421;-0.325;23.000;
13/01/2025-03:08:23;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053065127e+01;1.000053065127e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999888059e+01;6.058656609e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325140000e+01;0.000000000e+00;0.000000000e+00;2.224780000e+01;0.0;0.0;23.0;0.0;22.803;18.6;1009.6;22.989;23.421;-0.342;23.000;
13/01/2025-03:08:36;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053064661e+01;1.000053064661e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999894775e+01;6.058670680e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325160000e+01;0.000000000e+00;0.000000000e+00;2.225290000e+01;0.0;0.0;23.0;0.0;22.813;18.6;1009.7;22.991;23.421;-0.344;23.000;
13/01/2025-03:08:50;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053065635e+01;1.000053065635e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999876602e+01;6.058685436e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325210000e+01;0.000000000e+00;0.000000000e+00;2.225620000e+01;0.0;0.0;23.0;0.0;22.813;18.5;1009.7;22.991;23.421;-0.324;23.000;
13/01/2025-03:09:03;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053064934e+01;1.000053064934e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999878828e+01;6.058698858e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325200000e+01;0.000000000e+00;0.000000000e+00;2.224590000e+01;0.0;0.0;23.0;0.0;22.818;18.6;1009.6;22.996;23.421;-0.341;23.000;
13/01/2025-03:09:16;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053062152e+01;1.000053062152e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999885509e+01;6.058711289e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325160000e+01;0.000000000e+00;0.000000000e+00;2.224960000e+01;0.0;0.0;23.0;0.0;22.823;18.6;1009.6;22.996;23.420;-0.342;23.000;
13/01/2025-03:09:30;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053060994e+01;1.000053060994e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999903251e+01;6.058724243e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325080000e+01;0.000000000e+00;0.000000000e+00;2.224490000e+01;0.0;0.0;23.0;0.0;22.823;18.6;1009.6;22.992;23.420;-0.342;23.000;
13/01/2025-03:09:43;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053055903e+01;1.000053055903e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999885365e+01;6.058735035e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325170000e+01;0.000000000e+00;0.000000000e+00;2.223170000e+01;0.0;0.0;23.0;0.0;22.823;18.6;1009.6;22.991;23.421;-0.343;23.000;
13/01/2025-03:09:57;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053052362e+01;1.000053052362e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999892476e+01;6.058747665e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325110000e+01;0.000000000e+00;0.000000000e+00;2.222830000e+01;0.0;0.0;23.0;0.0;22.813;18.6;1009.6;22.989;23.421;-0.347;23.000;
13/01/2025-03:10:10;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053054709e+01;1.000053054709e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999877320e+01;6.058758745e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325150000e+01;0.000000000e+00;0.000000000e+00;2.222280000e+01;0.0;0.0;23.0;0.0;22.813;18.6;1009.6;22.993;23.420;-0.326;23.000;
13/01/2025-03:10:24;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053052383e+01;1.000053052383e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999883785e+01;6.058771285e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325160000e+01;0.000000000e+00;0.000000000e+00;2.225570000e+01;0.0;0.0;23.0;0.0;22.798;18.6;1009.6;22.996;23.419;-0.370;23.000;
13/01/2025-03:10:37;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053048790e+01;1.000053048790e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999880301e+01;6.058784491e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325170000e+01;0.000000000e+00;0.000000000e+00;2.227300000e+01;0.0;0.0;23.0;0.0;22.803;18.6;1009.6;22.996;23.420;-0.364;23.000;
13/01/2025-03:10:51;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053050990e+01;1.000053050990e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999885993e+01;6.058796256e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325170000e+01;0.000000000e+00;0.000000000e+00;2.225750000e+01;0.0;0.0;23.0;0.0;22.808;18.6;1009.6;22.993;23.420;-0.339;23.000;
13/01/2025-03:11:04;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053052697e+01;1.000053052697e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999882474e+01;6.058808183e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325160000e+01;0.000000000e+00;0.000000000e+00;2.225090000e+01;0.0;0.0;23.0;0.0;22.808;18.6;1009.6;22.999;23.419;-0.357;23.000;
13/01/2025-03:11:18;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053051723e+01;1.000053051723e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999885275e+01;6.058821407e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.224490000e+01;0.0;0.0;23.0;0.0;22.808;18.6;1009.5;22.991;23.419;-0.366;23.000;
13/01/2025-03:11:31;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053051817e+01;1.000053051817e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999892404e+01;6.058831244e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325160000e+01;0.000000000e+00;0.000000000e+00;2.225210000e+01;0.0;0.0;23.0;0.0;22.803;18.5;1009.6;22.989;23.419;-0.336;23.000;
13/01/2025-03:11:45;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053051587e+01;1.000053051587e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999883426e+01;6.058841946e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325180000e+01;0.000000000e+00;0.000000000e+00;2.225390000e+01;0.0;0.0;23.0;0.0;22.818;18.6;1009.5;22.995;23.419;-0.360;23.000;
13/01/2025-03:11:58;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053050738e+01;1.000053050738e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999882959e+01;6.058849153e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325160000e+01;0.000000000e+00;0.000000000e+00;2.225650000e+01;0.0;0.0;23.0;0.0;22.808;18.6;1009.5;22.990;23.419;-0.332;23.000;
13/01/2025-03:12:11;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053053326e+01;1.000053053326e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999889926e+01;6.058860413e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325170000e+01;0.000000000e+00;0.000000000e+00;2.225660000e+01;0.0;0.0;23.0;0.0;22.808;18.6;1009.5;22.999;23.418;-0.375;23.000;
13/01/2025-03:12:25;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053056102e+01;1.000053056102e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999887646e+01;6.058870448e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325110000e+01;0.000000000e+00;0.000000000e+00;2.225340000e+01;0.0;0.0;23.0;0.0;22.803;18.6;1009.5;23.000;23.418;-0.369;23.000;
13/01/2025-03:12:38;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053051424e+01;1.000053051424e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999900324e+01;6.058880123e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325150000e+01;0.000000000e+00;0.000000000e+00;2.225650000e+01;0.0;0.0;23.0;0.0;22.803;18.6;1009.4;22.994;23.418;-0.358;23.000;
13/01/2025-03:12:52;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053047344e+01;1.000053047344e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999880498e+01;6.058889582e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325130000e+01;0.000000000e+00;0.000000000e+00;2.224980000e+01;0.0;0.0;23.0;0.0;22.803;18.6;1009.5;22.994;23.418;-0.354;23.000;
13/01/2025-03:13:05;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053049481e+01;1.000053049481e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999885832e+01;6.058898194e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325190000e+01;0.000000000e+00;0.000000000e+00;2.224490000e+01;0.0;0.0;23.0;0.0;22.793;18.6;1009.5;22.995;23.418;-0.344;23.000;
13/01/2025-03:13:19;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053050398e+01;1.000053050398e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999887251e+01;6.058909004e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325230000e+01;0.000000000e+00;0.000000000e+00;2.224130000e+01;0.0;0.0;23.0;0.0;22.803;18.6;1009.5;22.992;23.418;-0.345;23.000;
13/01/2025-03:13:32;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053048999e+01;1.000053048999e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999886676e+01;6.058919490e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325160000e+01;0.000000000e+00;0.000000000e+00;2.225010000e+01;0.0;0.0;23.0;0.0;22.788;18.6;1009.4;23.001;23.417;-0.350;23.000;
13/01/2025-03:13:46;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053046490e+01;1.000053046490e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999893266e+01;6.058927723e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325100000e+01;0.000000000e+00;0.000000000e+00;2.224780000e+01;0.0;0.0;23.0;0.0;22.793;18.5;1009.5;23.000;23.418;-0.368;23.000;
13/01/2025-03:13:59;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053042540e+01;1.000053042540e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999888741e+01;6.058938623e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325150000e+01;0.000000000e+00;0.000000000e+00;2.224540000e+01;0.0;0.0;23.0;0.0;22.788;18.6;1009.5;22.997;23.417;-0.345;23.000;
13/01/2025-03:14:13;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053039665e+01;1.000053039665e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999884790e+01;6.058947451e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325140000e+01;0.000000000e+00;0.000000000e+00;2.224150000e+01;0.0;0.0;23.0;0.0;22.788;18.6;1009.5;22.994;23.417;-0.337;23.000;
13/01/2025-03:14:26;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053038601e+01;1.000053038601e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999883461e+01;6.058955721e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325200000e+01;0.000000000e+00;0.000000000e+00;2.226200000e+01;0.0;0.0;23.0;0.0;22.793;18.5;1009.4;22.999;23.417;-0.336;23.000;
13/01/2025-03:14:40;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053038748e+01;1.000053038748e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999894595e+01;6.058964351e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325110000e+01;0.000000000e+00;0.000000000e+00;2.226430000e+01;0.0;0.0;23.0;0.0;22.803;18.5;1009.4;22.998;23.417;-0.349;23.000;
13/01/2025-03:14:53;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053038512e+01;1.000053038512e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999893679e+01;6.058973251e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325170000e+01;0.000000000e+00;0.000000000e+00;2.224890000e+01;0.0;0.0;23.0;0.0;22.798;18.5;1009.4;22.995;23.417;-0.360;23.000;
13/01/2025-03:15:06;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053033892e+01;1.000053033892e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999886604e+01;6.058983322e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325150000e+01;0.000000000e+00;0.000000000e+00;2.223680000e+01;0.0;0.0;23.0;0.0;22.808;18.6;1009.5;22.992;23.416;-0.339;23.000;
13/01/2025-03:15:20;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053032033e+01;1.000053032033e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999898600e+01;6.058990601e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325200000e+01;0.000000000e+00;0.000000000e+00;2.224240000e+01;0.0;0.0;23.0;0.0;22.813;18.6;1009.4;22.997;23.416;-0.350;23.000;
13/01/2025-03:15:33;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053037465e+01;1.000053037465e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999890393e+01;6.058998438e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325110000e+01;0.000000000e+00;0.000000000e+00;2.224280000e+01;0.0;0.0;23.0;0.0;22.823;18.5;1009.5;22.991;23.416;-0.330;23.000;
13/01/2025-03:15:47;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053042635e+01;1.000053042635e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999884341e+01;6.059004006e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325180000e+01;0.000000000e+00;0.000000000e+00;2.222130000e+01;0.0;0.0;23.0;0.0;22.813;18.5;1009.4;22.996;23.416;-0.353;23.000;
13/01/2025-03:16:00;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053042441e+01;1.000053042441e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999892045e+01;6.059011320e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325130000e+01;0.000000000e+00;0.000000000e+00;2.222830000e+01;0.0;0.0;23.0;0.0;22.818;18.6;1009.4;22.996;23.416;-0.357;23.000;
13/01/2025-03:16:14;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053036579e+01;1.000053036579e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999897917e+01;6.059019356e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325110000e+01;0.000000000e+00;0.000000000e+00;2.223230000e+01;0.0;0.0;23.0;0.0;22.813;18.6;1009.5;22.992;23.416;-0.330;23.000;
13/01/2025-03:16:27;3.160000000000e-03;1.000000000000e+00;1.200000000000e+01;1.000053033651e+01;1.000053033651e+01;2.300000000000e+01;2.300000000e+01;2.300000000e+01;0.000000000e+00;9.999887286e+01;6.059028220e+03;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;0.000000000e+00;2.325120000e+01;0.000000000e+00;0.000000000e+00;2.222220000e+01;0.0;0.0;23.0;0.0;22.813;18.5;1009.5;22.999;23.416;-0.358;23.000;
